241,2022/2023,Paris Saint-Germain,25/10/2022,Maccabi Haifa,Domicile,Parc des Princes,Ligue des Champions,7 - 2,Pied droit,,,32',https://www.youtube.com/watch?v=84J4APdbSG4,01:36
242,2022/2023,Paris Saint-Germain,25/10/2022,Maccabi Haifa,Domicile,Parc des Princes,Ligue des Champions,7 - 2,Pied droit,Achraf Hakimi,,64',https://www.youtube.com/watch?v=84J4APdbSG4,05:00
243,2022/2023,Paris Saint-Germain,29/10/2022,Troyes,Domicile,Parc des Princes,Ligue 1 Uber Eats,4 - 3,Pied droit (peno),,,77',https://www.youtube.com/watch?v=_hJbvWeHYVs&feature=onebox,02:40
244,2022/2023,Paris Saint-Germain,02/11/2022,Juventus,Exterieur,Allianz Stadium,Ligue des Champions,1 - 2,Pied droit,Lionel Messi,,13',https://www.youtube.com/watch?v=5RJo-M5Lf7s,00:35
245,2022/2023,Paris Saint-Germain,13/11/2022,Auxerre,Domicile,Parc des Princes,Ligue 1 Uber Eats,5 - 0,Pied droit,Nuno Mendes,,11',https://www.youtube.com/watch?v=tz3rrBZIuRI,00:53
246,2022/2023,Equipe de France,22/11/2022,Australie,Domicile,Al Janoub Stadium,Coupe du Monde,4 - 1,Tête,Ousmane Dembélé,M. Ryan,68',https://www.youtube.com/watch?v=3_Qo8eynRDo,05:24
247,2022/2023,Equipe de France,26/11/2022,Danemark,Domicile,Stadium 974,Coupe du Monde,2 - 1,Pied droit,Théo Hernandez,K. Schmeichel,61',https://www.youtube.com/watch?v=kcwhComNmuI,00:24
248,2022/2023,Equipe de France,26/11/2022,Danemark,Domicile,Stadium 974,Coupe du Monde,2 - 1,Cuisse droite,Antoine Griezmann,K. Schmeichel,86',https://www.youtube.com/watch?v=kcwhComNmuI,01:42
249,2022/2023,Equipe de France,04/12/2022,Pologne,Domicile,Al Thumama Stadium,Coupe du Monde,3 - 1,Pied droit,Ousmane Dembélé,W. Szczęsny,74',https://www.youtube.com/watch?v=LioKen9VlRI,05:15
250,2022/2023,Equipe de France,04/12/2022,Pologne,Domicile,Al Thumama Stadium,Coupe du Monde,3 - 1,Pied droit,Marcus Thuram,W. Szczęsny,90'+1,https://www.youtube.com/watch?v=LioKen9VlRI,05:41
251,2022/2023,Equipe de France,18/12/2022,Argentine,Exterieur,Lusail Iconic Stadium,Coupe du Monde,3 - 3,Pied droit (peno),,D. Martínez,80',https://www.youtube.com/watch?v=jgPSLvfDAQo,11:35
252,2022/2023,Equipe de France,18/12/2022,Argentine,Exterieur,Lusail Iconic Stadium,Coupe du Monde,3 - 3,Pied droit,Marcus Thuram,D. Martínez,82',https://www.youtube.com/watch?v=jgPSLvfDAQo,12:05
253,2022/2023,Equipe de France,18/12/2022,Argentine,Exterieur,Lusail Iconic Stadium,Coupe du Monde,3 - 3,Pied droit (peno),,D. Martínez,118',https://www.youtube.com/watch?v=jgPSLvfDAQo,18:24
254,2022/2023,Paris Saint-Germain,28/12/2022,Strasbourg,Domicile,Parc des Princes,Ligue 1 Uber Eats,2 - 1,Pied droit (peno),,,90'+6,https://www.youtube.com/watch?v=rREXW9RFf7Q,03:54
255,2022/2023,Paris Saint-Germain,23/01/2023,Pays de Cassel,Exterieur,Stade Bollaert-Delelis,Coupe de France,0 - 7,Pied droit,Nuno Mendes,R. Samson,29',https://www.youtube.com/watch?v=CqK41FkXLhI,00:35
256,2022/2023,Paris Saint-Germain,23/01/2023,Pays de Cassel,Exterieur,Stade Bollaert-Delelis,Coupe de France,0 - 7,Pied droit,Danilo Peirera,R. Samson,34',https://www.youtube.com/watch?v=CqK41FkXLhI,01:29
257,2022/2023,Paris Saint-Germain,23/01/2023,Pays de Cassel,Exterieur,Stade Bollaert-Delelis,Coupe de France,0 - 7,Pied gauche,Vitinha,R. Samson,40',https://www.youtube.com/watch?v=CqK41FkXLhI,02:50
258,2022/2023,Paris Saint-Germain,23/01/2023,Pays de Cassel,Exterieur,Stade Bollaert-Delelis,Coupe de France,0 - 7,Pied gauche,Neymar Jr,R. Samson,56',https://www.youtube.com/watch?v=CqK41FkXLhI,03:22
259,2022/2023,Paris Saint-Germain,23/01/2023,Pays de Cassel,Exterieur,Stade Bollaert-Delelis,Coupe de France,0 - 7,Pied droit,Carlos Soler,R. Samson,79',https://www.youtube.com/watch?v=CqK41FkXLhI,04:33
260,2022/2023,Paris Saint-Germain,19/02/2023,Lille,Domicile,Parc des Princes,Ligue 1 Uber Eats,4 - 3,Pied droit,Neymar Jr,,12',https://www.youtube.com/watch?v=x5KIBUzkQrk,00:28
261,2022/2023,Paris Saint-Germain,19/02/2023,Lille,Domicile,Parc des Princes,Ligue 1 Uber Eats,4 - 3,Pied droit,Juan Bernat,,87',https://www.youtube.com/watch?v=x5KIBUzkQrk,02:43
262,2022/2023,Paris Saint-Germain,26/02/2023,Marseille,Exterieur,Stade Orange Vélodrome,Ligue 1 Uber Eats,0 - 3,Pied droit,Lionel Messi,,25',https://www.youtube.com/watch?v=k2XQ99pUE0g,00:45
263,2022/2023,Paris Saint-Germain,26/02/2023,Marseille,Exterieur,Stade Orange Vélodrome,Ligue 1 Uber Eats,0 - 3,Pied gauche,Lionel Messi,,55',https://www.youtube.com/watch?v=k2XQ99pUE0g,02:30
264,2022/2023,Paris Saint-Germain,04/03/2023,Nantes,Domicile,Parc des Princes,Ligue 1 Uber Eats,4 - 2,Pied gauche,Timothée Pembélé,,90'+2,https://www.youtube.com/watch?v=XmEfJ7Frb_M,03:17
265,2022/2023,Paris Saint-Germain,11/03/2023,Brest,Exterieur,Stade Francis-Le Blé,Ligue 1 Uber Eats,1 - 2,Pied droit,Lionel Messi,,90',https://www.youtube.com/watch?v=2SrZi-A7A4M,03:04
266,2022/2023,Equipe de France,24/03/2023,Pays-Bas,Domicile,Stade de France,Éliminatoires Euro,4 - 0,Pied droit,Aurelien Tchouameni,J. Cillessen,21',https://www.youtube.com/watch?v=FbitfUXOMU8,02:39
267,2022/2023,Equipe de France,24/03/2023,Pays-Bas,Domicile,Stade de France,Éliminatoires Euro,4 - 0,Pied droit,,J. Cillessen,88',https://www.youtube.com/watch?v=FbitfUXOMU8,06:58
268,2022/2023,Paris Saint-Germain,15/04/2023,Lens,Domicile,Parc des Princes,Ligue 1 Uber Eats,3 - 1,Pied droit,Vitinha,,31',https://www.youtube.com/watch?v=4aHcQxgmtkk,00:49
269,2022/2023,Paris Saint-Germain,21/04/2023,Angers,Exterieur,Stade Raymond-Kopa,Ligue 1 Uber Eats,1 - 2,Pied droit,Juan Bernat,,9',https://www.youtube.com/watch?v=hADiP7Hfdfs,01:04
270,2022/2023,Paris Saint-Germain,21/04/2023,Angers,Exterieur,Stade Raymond-Kopa,Ligue 1 Uber Eats,1 - 2,Pied droit,Lionel Messi,,26',https://www.youtube.com/watch?v=hADiP7Hfdfs,01:36
271,2022/2023,Paris Saint-Germain,30/04/2023,Lorient,Domicile,Parc des Princes,Ligue 1 Uber Eats,1 - 3,Pied gauche,,,29',https://www.youtube.com/watch?v=0LvryK8j_QY,01:30
272,2022/2023,Paris Saint-Germain,07/05/2023,Troyes,Exterieur,Stade de l'Aube,Ligue 1 Uber Eats,1 - 3,Tête,,,8',https://www.youtube.com/watch?v=QPmxAWW1Lu4,00:28
273,2022/2023,Paris Saint-Germain,13/05/2023,Ajaccio,Domicile,Parc des Princes,Ligue 1 Uber Eats,5 - 0,Pied gauche,Hugo Ekitike,,47',https://www.youtube.com/watch?v=KcOYB-189_k,01:44
274,2022/2023,Paris Saint-Germain,13/05/2023,Ajaccio,Domicile,Parc des Princes,Ligue 1 Uber Eats,5 - 0,Pied droit,,,54',https://www.youtube.com/watch?v=KcOYB-189_k,02:11
275,2022/2023,Paris Saint-Germain,21/05/2023,Auxerre,Exterieur,Stade de l'Abbé Deschamps,Ligue 1 Uber Eats,1 - 2,Pied droit,Fabian Ruiz,,6',https://www.youtube.com/watch?v=lw61i8KgNAg,00:27
276,2022/2023,Paris Saint-Germain,21/05/2023,Auxerre,Exterieur,Stade de l'Abbé Deschamps,Ligue 1 Uber Eats,1 - 2,Pied droit,Lionel Messi,,8',https://www.youtube.com/watch?v=lw61i8KgNAg,01:00
277,2022/2023,Paris Saint-Germain,03/06/2023,Clermont,Domicile,Parc des Princes,Ligue 1 Uber Eats,2 - 3,Pied droit (peno),,,20',https://www.youtube.com/watch?v=50E0BtW9bkQ,01:22
278,2022/2023,Equipe de France,16/06/2023,Gibraltar,Exterieur,Estádio Do Algarve,Éliminatoires Euro,0 - 3,Pied droit (peno),,,45'+3,https://youtu.be/8AHVmfPNLgw,06:00
279,2022/2023,Equipe de France,19/06/2023,Grèce,Domicile,Stade de France,Éliminatoires Euro,1 - 0,Pied droit (peno),,,55',https://youtu.be/8FzpdQx5UMo,04:34
280,2023/2024,Paris Saint-Germain,19/08/2023,Toulouse,Exterieur,Stadium TFC,Ligue 1 Uber Eats,1 - 1,Pied droit (peno),,G. Restes,62',https://www.youtube.com/watch?v=8SR_ilxDD_Q,02:11
281,2023/2024,Paris Saint-Germain,26/08/2023,Lens,Domicile,Parc des Princes,Ligue 1 Uber Eats,3 - 1,Pied droit,Fabian Ruiz,B. Samba,52',https://www.youtube.com/watch?v=Uxpm6UHi2dU,01:49
282,2023/2024,Paris Saint-Germain,26/08/2023,Lens,Domicile,Parc des Princes,Ligue 1 Uber Eats,3 - 1,Pied droit,Lucas Hernandez,B. Samba,90',https://www.youtube.com/watch?v=Uxpm6UHi2dU,02:11
